"TOA5","CR800Series","CR800","36521","CR800.Std.28","CPU:CCSS000544_test.CR8","45334","Table1"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","AirTC_Avg","RH","SlrW_Avg","SlrMJ_Tot","WS_ms_S_WVT","WindDir_D1_WVT","Rain_mm_Tot","BP_mbar_Avg"
"TS","RN","Volts","Deg C","Deg C","%","W/m²","MJ/m²","meters/second","Deg","mm","mbar"
"","","Avg","Avg","Avg","Smp","Avg","Tot","WVc","WVc","Tot","Avg"
"2016-04-05 09:00:00",3130,13.42,7.972,4.84,87.1,201.4,0.725196,3.308,295.7,0,353.8
"2016-04-05 10:00:00",3131,13.87,8.26,6.341,76.22,405.9,1.461121,3.091,329.6,0,353.9
"2016-04-05 11:00:00",3132,14,8.48,6.907,69.96,549,1.97653,5.192,345.7,0,353.9
"2016-04-05 12:00:00",3133,14.06,8.51,8.07,70.6,831,2.991929,6.328,348.4,0,354
"2016-04-05 13:00:00",3134,14.07,8.57,8.96,66.18,831,2.991929,5.008,347.8,0,354
"2016-04-05 14:00:00",3135,14.07,8.68,9.73,61.99,763.1,2.747211,4.725,338.3,0,354
"2016-04-05 15:00:00",3136,14.07,8.74,10.07,62.57,748.1,2.693244,5.655,348,0,353.9
"2016-04-05 16:00:00",3137,14.07,8.75,9.53,63.86,490.9,1.767306,4.823,347.5,0,353.8
"2016-04-05 17:00:00",3138,14.07,8.72,9.31,64.41,304.7,1.096947,5.24,1.882,0,353.5
"2016-04-05 18:00:00",3139,14.08,8.68,8.7,67.27,278.7,1.003468,4.205,337.2,0,353.7
"2016-04-05 19:00:00",3140,13.79,8.66,7.443,66.82,128.2,0.4616006,3.745,344.5,0,353.6
"2016-04-05 20:00:00",3141,13.08,8.58,5.906,67.95,31.64,0.1139104,4.726,355,0,353.5
"2016-04-05 21:00:00",3142,12.95,8.42,4.582,66.11,0.064,0.0002290414,3.6,352.6,0,353.5
"2016-04-05 22:00:00",3143,12.92,8.34,3.892,71.29,0,0,2.43,343,0,353.6
"2016-04-05 23:00:00",3144,12.9,8.29,3.066,67.2,0,0,1.205,6.479,0,353.4
"2016-04-06 00:00:00",3145,12.88,8.27,2.531,71.73,0,0,1.443,353,0,353.5
"2016-04-06 01:00:00",3146,12.86,8.22,1.751,74.66,0,0,1.588,276.9,0,353.6
"2016-04-06 02:00:00",3147,12.85,8.18,1.428,75.81,0,0,1.733,308.1,0,353.6
"2016-04-06 03:00:00",3148,12.83,8.13,1.36,79.22,0,0,1.934,8.22,0,353.4
"2016-04-06 04:00:00",3149,12.81,8.08,0.986,77.45,0,0,1.577,23.09,0,353.3
"2016-04-06 05:00:00",3150,12.79,8.03,0.882,78.23,0,0,0.654,23.59,0,353.4
"2016-04-06 06:00:00",3151,12.76,7.985,-0.126,90.9,0,0,0.898,173.8,0,353.4
"2016-04-06 07:00:00",3152,12.74,7.934,-0.747,93.3,5.001,0.01800277,1.805,197,0,353.5
"2016-04-06 08:00:00",3153,12.92,7.913,-0.566,90.7,127,0.4571405,0.96,257.5,0,353.7
"2016-04-06 09:00:00",3154,13.8,8.16,1.157,75.85,328,1.180765,0.799,294.1,0,353.8
"2016-04-06 10:00:00",3155,13.97,8.53,4.009,70.81,524.8,1.889176,0.363,258.7,0,353.6
"2016-04-06 11:00:00",3156,14.06,8.62,5.125,68.73,693,2.494854,1.627,223.1,0,353.8
"2016-04-06 12:00:00",3157,14.07,8.64,7.107,62.64,811,2.918493,2.157,218.7,0,353.8
"2016-04-06 13:00:00",3158,14.07,8.75,8.84,56.34,871,3.133846,2.414,231,0,353.9
"2016-04-06 14:00:00",3159,14.08,8.85,10.97,53.79,869,3.127174,3.237,231.9,0,353.9
"2016-04-06 15:00:00",3160,14.08,8.9,12.75,49.02,815,2.933448,3.907,226,0,353.8
"2016-04-06 16:00:00",3161,14.08,8.92,13.87,47.79,706.6,2.543918,4.911,240,0,353.8
"2016-04-06 17:00:00",3162,14.08,8.92,15.16,34.79,552.4,1.988762,5.505,258.9,0,353.7
"2016-04-06 18:00:00",3163,14.08,8.93,15.59,39.42,372.5,1.341031,3.278,338.8,0,353.7
"2016-04-06 19:00:00",3164,13.89,8.94,13.84,45.38,182.7,0.6576838,2.688,319.6,0,353.7
"2016-04-06 20:00:00",3165,13.07,8.88,10.63,55.28,35.39,0.127395,3.766,346.5,0,353.6
"2016-04-06 21:00:00",3166,12.94,8.77,8.28,62.13,0.079,0.0002847089,2.9,334.3,0,353.6
"2016-04-06 22:00:00",3167,12.92,8.7,7.076,64.51,0,0,2.458,329.8,0,353.5
"2016-04-06 23:00:00",3168,12.9,8.66,6.393,59.23,0,0,2.339,335.7,0,353.7
"2016-04-07 00:00:00",3169,12.88,8.64,6.183,67.81,0,0,1.35,350,0,353.5
"2016-04-07 01:00:00",3170,12.86,8.61,6.102,74.38,0,0,1.772,86.9,0,353.3
"2016-04-07 02:00:00",3171,12.85,8.6,6.115,74.83,0,0,3.263,14.6,0,353.4
"2016-04-07 03:00:00",3172,12.83,8.58,5.518,77.28,0,0,2.526,38.55,0,353.3
"2016-04-07 04:00:00",3173,12.8,8.55,5.396,79.76,0,0,1.546,61.99,0,353.3
"2016-04-07 05:00:00",3174,12.78,8.52,5.302,82.6,0,0,2.563,335.6,0,353.6
"2016-04-07 06:00:00",3175,12.75,8.49,4.462,76.49,0,0,2.192,318.6,0,353.7
"2016-04-07 07:00:00",3176,12.72,8.45,4.397,84.4,6.51,0.02343566,2.162,308,0,353.6
"2016-04-07 08:00:00",3177,12.84,8.44,4.245,85.1,87.5,0.3150912,2.385,286.9,0,353.6
"2016-04-07 09:00:00",3178,13.61,8.63,6.322,72.37,238.4,0.8581399,2.473,315.2,0,353.8
"2016-04-07 10:00:00",3179,13.94,9,8.42,66.89,513.1,1.847134,3.18,325.2,0,353.9
"2016-04-07 11:00:00",3180,13.99,9.23,9.85,62.29,690.3,2.48492,2.354,322.7,0,353.9
"2016-04-07 12:00:00",3181,14.04,9.3,10.83,53.27,807,2.903713,2.542,325.6,0,353.9
"2016-04-07 13:00:00",3182,14.04,9.41,11.47,55.01,867,3.120219,3.485,289.1,0,353.9
"2016-04-07 14:00:00",3183,14.04,9.46,12.36,51.43,870,3.133371,5.116,283.4,0,353.9
"2016-04-07 15:00:00",3184,14.07,9.47,12.67,50.99,817,2.94014,5.29,290,0,353.9
"2016-04-07 16:00:00",3185,14.05,9.49,12.4,53.92,710.6,2.558307,5.671,294.3,0,353.8
"2016-04-07 17:00:00",3186,14.08,9.5,11.69,51.43,549.8,1.979132,5.57,302.8,0,353.8
"2016-04-07 18:00:00",3187,14.07,9.49,10.55,57.22,318.3,1.145721,4.147,306.6,0,353.7
"2016-04-07 19:00:00",3188,13.98,9.46,10,63.17,200.5,0.7217987,2.44,314.3,0,353.7
"2016-04-07 20:00:00",3189,13.04,9.39,7.885,72.02,6.887,0.02479494,3.177,350.2,0,353.4
"2016-04-07 21:00:00",3190,12.94,9.26,6.313,70.46,0.011,3.789409E-005,4.743,353.6,0,353.4
"2016-04-07 22:00:00",3191,12.91,9.19,5.066,67.74,0,0,5.21,348.5,0,353.5
"2016-04-07 23:00:00",3192,12.9,9.11,4.578,68.8,0,0,5.06,349.2,0,353.5
"2016-04-08 00:00:00",3193,12.88,9.05,3.306,74.62,0,0,3.249,337.4,0,353.6
"2016-04-08 01:00:00",3194,12.86,9.01,2.104,81.5,0,0,2.594,316.7,0,353.6
"2016-04-08 02:00:00",3195,12.84,8.97,1.575,80.6,0,0,2.734,314.6,0,353.6
"2016-04-08 03:00:00",3196,12.82,8.92,1.395,74.89,0,0,2.768,330.3,0,353.6
"2016-04-08 04:00:00",3197,12.79,8.86,0.746,79.52,0,0,2.113,323.4,0,353.6
"2016-04-08 05:00:00",3198,12.76,8.81,0.194,79.35,0,0,1.389,318.1,0,353.6
"2016-04-08 06:00:00",3199,12.73,8.75,0.006,82.7,0,0,1.942,327.3,0,353.6
"2016-04-08 07:00:00",3200,12.71,8.69,-0.769,84,4.762,0.01714288,2.274,303.7,0,353.6
"2016-04-08 08:00:00",3201,12.86,8.66,0.719,74.08,135.8,0.4887902,3.248,328.7,0,353.7
"2016-04-08 09:00:00",3202,13.78,8.89,2.684,62.7,339.3,1.221482,4.104,336.4,0,353.8
"2016-04-08 10:00:00",3203,13.94,9.22,3.82,60.66,420.5,1.513949,3.987,331.5,0,353.8
"2016-04-08 11:00:00",3204,14.02,9.26,5.477,61.03,605.5,2.17981,3.343,326.5,0,353.9
"2016-04-08 12:00:00",3205,14.04,9.28,5.468,58.96,605.5,2.17981,3.843,322.7,0,353.8
"2016-04-08 13:00:00",3206,14.05,9.26,6.229,62.49,548.9,1.975873,3.522,316.1,0,353.8
"2016-04-08 14:00:00",3207,14.07,9.31,7.284,57.32,548.9,1.975873,4.843,307.4,0,353.9
"2016-04-08 15:00:00",3208,14.05,9.39,7.979,54.33,663.6,2.38896,5.117,310.3,0,353.9
"2016-04-08 16:00:00",3209,14.06,9.38,8.13,49.93,487.2,1.754089,4.13,313,0,353.8
"2016-04-08 17:00:00",3210,14.08,9.34,8.09,54.6,458.5,1.650711,6.341,294.6,0,353.7
"2016-04-08 18:00:00",3211,14.08,9.27,7.245,58.92,171.6,0.6178672,4.388,295.2,0,353.6
"2016-04-08 19:00:00",3212,13.7,9.2,6.749,61.82,87.7,0.3157741,2.886,307.4,0,353.6
"2016-04-08 20:00:00",3213,13.03,9.09,5.42,68.01,16.29,0.0586453,1.016,317.3,0,353.6
"2016-04-08 21:00:00",3214,12.94,8.96,4.534,71.69,0.077,0.0002776664,1.462,1.505,0,353.4
"2016-04-08 22:00:00",3215,12.91,8.89,3.598,75.37,0,0,1.113,3.639,0,353.4
"2016-04-08 23:00:00",3216,12.89,8.84,2.732,79.38,0,0,1.032,351.4,0,353.5
"2016-04-09 00:00:00",3217,12.88,8.8,1.939,79.79,0,0,0.443,293.8,0,353.5
"2016-04-09 01:00:00",3218,12.86,8.75,1.639,78.5,0,0,0.702,261.8,0,353.5
"2016-04-09 02:00:00",3219,12.84,8.7,1.131,73.5,0,0,1.478,267.6,0,353.5
"2016-04-09 03:00:00",3220,12.82,8.65,0.652,88.1,0,0,1.635,247.7,0,353.5
"2016-04-09 04:00:00",3221,12.79,8.59,-0.243,82.1,0,0,1.682,220.2,0,353.4
"2016-04-09 05:00:00",3222,12.75,8.54,-0.121,85.1,0,0,1.144,229.3,0,353.4
"2016-04-09 06:00:00",3223,12.72,8.48,0.213,84.6,0,0,0.953,246.9,0,353.4
"2016-04-09 07:00:00",3224,12.7,8.44,0.157,84.7,6.078,0.02188065,0.225,285.9,0,353.5
"2016-04-09 08:00:00",3225,12.88,8.43,0.933,85.2,106.7,0.384281,1.422,282.7,0,353.6
"2016-04-09 09:00:00",3226,13.62,8.62,2.352,83.4,217.5,0.7829077,1.556,279.4,0,353.7
"2016-04-09 10:00:00",3227,13.96,8.91,4.348,75.67,425.9,1.533182,1.815,251.4,0,353.7
"2016-04-09 11:00:00",3228,14.01,9.03,6.27,66.34,608.2,2.189681,3.05,232,0,353.7
"2016-04-09 12:00:00",3229,14.05,9.04,8.12,66.45,581.1,2.092138,4.144,232.5,0,353.7
"2016-04-09 13:00:00",3230,14.07,9.02,9.4,62.16,638.9,2.300029,3.976,231.3,0,353.7
"2016-04-09 14:00:00",3231,14.08,9.05,10.51,59.64,530.6,1.910228,3.902,240.8,0,353.7
"2016-04-09 15:00:00",3232,14.08,9.07,10.91,59.64,377.6,1.359321,4.082,230.7,0,353.6
"2016-04-09 16:00:00",3233,14.08,9.02,11.45,51.37,381.3,1.372683,4.357,237.1,0,353.6
"2016-04-09 17:00:00",3234,14.08,9.04,11.85,52.53,245,0.8820018,5.669,224.7,0,353.5
"2016-04-09 18:00:00",3235,13.92,9.01,11.69,58.31,152.4,0.548576,6.339,230.3,0,353.5
"2016-04-09 19:00:00",3236,13.49,8.98,10.58,68.97,78.95,0.2842245,5.074,248.8,0,353.5
"2016-04-09 20:00:00",3237,13.01,8.91,8.78,76.86,20.77,0.07477444,2.91,256,0,353.5
"2016-04-09 21:00:00",3238,12.93,8.81,7.766,76.97,0.124,0.0004446687,0.826,262.5,0,353.4
"2016-04-09 22:00:00",3239,12.91,8.75,7.682,81.6,0,0,0.32,209.3,0,353.3
"2016-04-09 23:00:00",3240,12.89,8.74,7.858,80,0,0,0.518,181.5,0,353.3
"2016-04-10 00:00:00",3241,12.88,8.75,7.344,80.3,0,0,0.531,145.7,0,353.3
"2016-04-10 01:00:00",3242,12.86,8.75,7.175,80.4,0,0,1.087,154.4,0,353.3
"2016-04-10 02:00:00",3243,12.83,8.75,7.119,86.1,0,0,2.209,181.3,0,353.4
"2016-04-10 03:00:00",3244,12.81,8.75,7.278,89.3,0,0,2.47,194.9,0,353.4
"2016-04-10 04:00:00",3245,12.77,8.74,7.077,91.5,0,0,3.257,198.4,0,353.4
"2016-04-10 05:00:00",3246,12.74,8.72,6.57,92.8,0,0,2.602,191.2,0,353.4
"2016-04-10 06:00:00",3247,12.71,8.7,6.16,93.1,0,0,0.534,183.2,0,353.3
"2016-04-10 07:00:00",3248,12.7,8.68,5.967,93.3,2.342,0.008432274,0.053,63.58,0,353.2
"2016-04-10 08:00:00",3249,12.84,8.69,5.916,91.9,93.9,0.3380894,1.627,187.7,0,353.4
"2016-04-10 09:00:00",3250,13.58,8.88,5.755,84.2,246.8,0.8885072,4.628,221.4,0,353.5
"2016-04-10 10:00:00",3251,13.93,9.18,6.502,73.29,465.9,1.677184,5.229,212.3,0,353.6
"2016-04-10 11:00:00",3252,14,9.3,6.874,73.39,355.1,1.278347,4.687,224.9,0,353.5
"2016-04-10 12:00:00",3253,14.04,9.22,6.916,69.2,425.8,1.532966,3.72,229,0,353.6
"2016-04-10 13:00:00",3254,14.04,9.25,8.3,65.56,456.1,1.641979,1.992,172.2,0,353.5
"2016-04-10 14:00:00",3255,14.07,9.29,10.81,44.42,593.3,2.135806,5.101,176.9,0,353.6
"2016-04-10 15:00:00",3256,14.06,9.35,11.94,40.64,551.2,1.984178,7.454,193.9,0,353.6
"2016-04-10 16:00:00",3257,14.08,9.37,12.17,47.38,411.2,1.48016,6.503,173.1,0,353.5
"2016-04-10 17:00:00",3258,14.08,9.33,11.4,46.97,313.9,1.1301,6.777,165.6,0,353.5
"2016-04-10 18:00:00",3259,13.86,9.32,10.2,87.2,204.9,0.7377081,6.587,181.8,0,353.5
"2016-04-10 19:00:00",3260,13.13,9.22,5.178,96.4,37.65,0.1355445,6.203,252.5,0.4,353.5
"2016-04-10 20:00:00",3261,12.95,9.04,3.546,97.6,1.755,0.006318589,5.237,244.1,2.9,353.4
"2016-04-10 21:00:00",3262,12.92,8.93,2.38,99.3,0,3.35346E-007,2.053,104.5,1.3,353.3
"2016-04-10 22:00:00",3263,12.9,8.89,2.012,99.3,0,0,1.958,65.56,0,353.3
"2016-04-10 23:00:00",3264,12.88,8.87,2.308,99.3,0,0,1.247,74.61,0,353.3
"2016-04-11 00:00:00",3265,12.87,8.82,2.308,99.3,0,0,0.892,81.7,0.1,353.2
"2016-04-11 01:00:00",3266,12.84,8.78,2.863,93,0,0,1.02,171.5,0,353.3
"2016-04-11 02:00:00",3267,12.82,8.76,3.103,92.7,0,0,1.103,192,0,353.3
"2016-04-11 03:00:00",3268,12.79,8.74,3.146,99.3,0,0,1.147,92.4,0,353.3
"2016-04-11 04:00:00",3269,12.75,8.69,2.42,98,0,0,1.163,76.69,0,353.3
"2016-04-11 05:00:00",3270,12.72,8.63,1.998,99.3,0,0,1.755,76.38,0,353.3
"2016-04-11 06:00:00",3271,12.7,8.57,1.57,97.6,0,0,2.215,69.65,0,353.3
"2016-04-11 07:00:00",3272,12.69,8.53,2.149,92.9,4.021,0.01447689,2.323,72.3,0,353.3
"2016-04-11 08:00:00",3273,12.79,8.53,2.416,95.8,47.05,0.1693695,2.047,54.62,0,353.3
"2016-04-11 09:00:00",3274,13.21,8.61,3.712,85.5,133.2,0.4794904,2.184,84.4,0,353.4
"2016-04-11 10:00:00",3275,13.71,8.79,5.922,71.18,213.8,0.7696277,2.56,144.8,0,353.5
"2016-04-11 11:00:00",3276,13.88,8.92,7.087,76.63,232.7,0.8376687,4.905,189.5,0,353.5
"2016-04-11 12:00:00",3277,13.98,8.89,7.806,60.73,376.8,1.356574,4.512,176.3,0,353.6
"2016-04-11 13:00:00",3278,14.05,8.9,8.82,64.13,592.8,2.133952,5.007,171.1,0,353.7
"2016-04-11 14:00:00",3279,14.07,8.96,9.74,56.24,435.6,1.568247,5.028,161.8,0,353.6
"2016-04-11 15:00:00",3280,14.07,8.95,10.54,55.96,554.8,1.997408,6.366,171.3,0,353.6
"2016-04-11 16:00:00",3281,14.08,8.98,10.41,59.06,317.7,1.14381,5.909,170.6,0,353.5
"2016-04-11 17:00:00",3282,13.98,8.93,7.537,89.2,152.5,0.5490522,5.003,243.8,0,353.5
"2016-04-11 18:00:00",3283,13.16,8.8,5.133,97.2,51,0.1836059,2.852,250.1,3.3,353.5
"2016-04-11 19:00:00",3284,13.24,8.74,5.865,86.4,61.62,0.2218397,1.573,157.6,0.1,353.4
"2016-04-11 20:00:00",3285,12.97,8.68,6.052,98.2,8.22,0.02958959,3.825,196.6,0.1,353.4
"2016-04-11 21:00:00",3286,12.92,8.6,5.426,99.2,0.073,0.0002642526,1.011,208.2,0,353.4
"2016-04-11 22:00:00",3287,12.9,8.55,5.337,88.4,0,0,1.113,172.1,0,353.3
"2016-04-11 23:00:00",3288,12.88,8.51,5.164,88.9,0,0,1.693,162.8,0,353.4
"2016-04-12 00:00:00",3289,12.86,8.47,5.024,84.7,0,0,0.839,154.5,0,353.4
"2016-04-12 01:00:00",3290,12.84,8.45,5.142,84.4,0,0,0.914,147.5,0,353.4
"2016-04-12 02:00:00",3291,12.81,8.44,5.014,92,0,0,0.914,88.8,0,353.3
"2016-04-12 03:00:00",3292,12.78,8.42,5.016,85.1,0,0,1.178,90.7,0.1,353.3
"2016-04-12 04:00:00",3293,12.74,8.4,5.096,90.6,0,0,1.411,182.8,0.5,353.4
"2016-04-12 05:00:00",3294,12.71,8.37,4.478,96.9,0,0,0.311,50.2,0.6,353.3
"2016-04-12 06:00:00",3295,12.69,8.35,4.133,99.3,0,0,0.973,69.26,0.9,353.3
"2016-04-12 07:00:00",3296,12.68,8.32,3.997,99.3,2.37,0.008532543,0.853,66.22,0.8,353.3
"2016-04-12 08:00:00",3297,12.74,8.32,4.173,98.6,51.33,0.1847713,1.473,66.26,0,353.4
"2016-04-12 09:00:00",3298,13.22,8.4,4.933,96.8,163.8,0.5896975,2.402,59.9,0.2,353.4
"2016-04-12 10:00:00",3299,13.52,8.64,6.309,93.8,167.7,0.6035919,1.959,104.7,0.1,353.4
"2016-04-12 11:00:00",3300,13.54,8.66,6.583,92,156.4,0.5630364,2.119,153,0.9,353.4
"2016-04-12 12:00:00",3301,13.87,8.67,6.943,83.9,477.7,1.719661,2.606,121.8,0.5,353.6
"2016-04-12 13:00:00",3302,14.05,8.85,8.59,84.3,422.1,1.519736,2.199,121.5,0,353.6
"2016-04-12 14:00:00",3303,13.73,8.81,7.427,91.9,177.3,0.6384095,3.488,178.5,1.3,353.5
"2016-04-12 15:00:00",3304,14.07,8.74,7.338,92,261,0.939637,4.919,233.3,0.1,353.6
"2016-04-12 16:00:00",3305,14.01,8.72,7.287,93.9,159.1,0.5728332,3.669,228.5,0.5,353.5
"2016-04-12 17:00:00",3306,14.08,8.72,7.746,86.6,235.8,0.8487861,3.259,185.2,0.1,353.5
"2016-04-12 18:00:00",3307,13.91,8.75,7.611,91.8,120.2,0.4328102,2.37,166,0.2,353.5
"2016-04-12 19:00:00",3308,13.72,8.74,8,89.1,124.4,0.4479243,1.707,161.5,0,353.4
"2016-04-12 20:00:00",3309,13.04,8.68,7.804,84.9,26.73,0.09622551,2.328,188.2,0,353.5
"2016-04-12 21:00:00",3310,12.93,8.61,6.934,91,0.125,0.0004503696,2.265,180.2,0,353.4
"2016-04-12 22:00:00",3311,12.91,8.55,5.866,90,0,0,1.656,168.5,0,353.4
"2016-04-12 23:00:00",3312,12.89,8.52,5.796,90.5,0,0,0.369,144.7,0,353.3
"2016-04-13 00:00:00",3313,12.87,8.48,5.174,93,0,0,0.77,107.9,0,353.3
"2016-04-13 01:00:00",3314,12.85,8.46,5.28,96.5,0,0,0.435,128.2,0,353.3
"2016-04-13 02:00:00",3315,12.82,8.46,5.529,84,0,0,0.334,141.7,0,353.3
"2016-04-13 03:00:00",3316,12.79,8.45,5.285,97.9,0,0,2.228,201.2,1,353.4
"2016-04-13 04:00:00",3317,12.76,8.43,4.557,98.8,0,0,2.868,246.6,0,353.5
"2016-04-13 05:00:00",3318,12.72,8.39,3.941,99.3,0,0,3.924,231.6,1.1,353.4
"2016-04-13 06:00:00",3319,12.7,8.36,3.711,99.3,0,0,2.765,226.8,0.2,353.5
"2016-04-13 07:00:00",3320,12.68,8.34,3.82,98.6,2.966,0.01067674,2.381,222,0,353.5
"2016-04-13 08:00:00",3321,12.73,8.33,4.214,99.3,36.13,0.1300532,3.159,217.5,0.1,353.5
"2016-04-13 09:00:00",3322,13.55,8.48,5.024,96.3,261.9,0.9428433,4.22,227.1,0,353.6
"2016-04-13 10:00:00",3323,13.87,8.8,6.105,83.3,368,1.324841,5.109,227.6,0,353.6
"2016-04-13 11:00:00",3324,14.01,8.88,6.814,76.56,341.3,1.22884,5.573,230,0,353.6
"2016-04-13 12:00:00",3325,14.05,8.84,8.2,65.97,657.4,2.366515,5.691,232.2,0,353.7
"2016-04-13 13:00:00",3326,14.07,8.91,9.47,63.97,763.3,2.747845,6.233,228.9,0,353.8
"2016-04-13 14:00:00",3327,14.08,8.99,10.42,56.99,791.8,2.850651,6.436,225.2,0,353.8
"2016-04-13 15:00:00",3328,14.08,9.05,11.21,53.65,762.3,2.744456,6.444,230.6,0,353.8
"2016-04-13 16:00:00",3329,14.08,9.09,11.79,48.71,708.3,2.549933,6.816,227.9,0,353.8
"2016-04-13 17:00:00",3330,14.08,9.14,12.16,47.52,545.1,1.962457,6.31,236.8,0,353.7
"2016-04-13 18:00:00",3331,14.08,9.11,11.59,50.62,223.3,0.8038021,4.421,229.1,0,353.5
"2016-04-13 19:00:00",3332,13.89,9.08,11.3,52.9,176.4,0.6350892,4.459,248.2,0,353.5
"2016-04-13 20:00:00",3333,13.08,9.02,9.21,58.38,22.54,0.08115506,1.579,256.9,0,353.4
"2016-04-13 21:00:00",3334,12.95,8.92,9.11,58.72,0.143,0.0005134146,1.756,239,0,353.4
"2016-04-13 22:00:00",3335,12.92,8.9,8.92,71.22,0,0,2.896,203.3,0,353.4
"2016-04-13 23:00:00",3336,12.9,8.88,7.865,75.43,0,0,1.169,170.1,0,353.3
"2016-04-14 00:00:00",3337,12.88,8.84,7.24,72.44,0,0,1.231,155,0,353.3
"2016-04-14 01:00:00",3338,12.86,8.83,6.184,82.7,0,0,0.696,81.5,0,353.2
"2016-04-14 02:00:00",3339,12.84,8.8,5.283,86.1,0,0,1.78,66.26,0,353.3
"2016-04-14 03:00:00",3340,12.82,8.79,5.156,87.1,0,0,1.896,66.71,0,353.3
"2016-04-14 04:00:00",3341,12.79,8.77,4.978,87.7,0,0,2.107,66.65,0,353.3
"2016-04-14 05:00:00",3342,12.76,8.74,4.872,89.7,0,0,1.928,63.08,0,353.3
"2016-04-14 06:00:00",3343,12.72,8.71,5.153,86.2,0,0,1.481,84.6,0,353.3
"2016-04-14 07:00:00",3344,12.7,8.68,5.058,87.2,5.902,0.02124886,1.358,86.7,0,353.3
"2016-04-14 08:00:00",3345,12.88,8.7,5.964,87.3,87.4,0.3145357,1.667,83.3,0,353.4
"2016-04-14 09:00:00",3346,13.58,8.88,7.473,76.42,218.8,0.7877477,1.944,75.45,0,353.4
"2016-04-14 10:00:00",3347,13.95,9.2,10.78,65.39,515.1,1.854295,2.138,124.9,0,353.5
"2016-04-14 11:00:00",3348,14.01,9.42,13.07,60.28,691,2.487505,4.577,198.8,0,353.6
"2016-04-14 12:00:00",3349,14.04,9.49,14.26,59.05,872,3.137762,3.456,201.8,0,353.8
"2016-04-14 13:00:00",3350,14.04,9.55,14.77,54.53,467.6,1.683436,4.888,200,0,353.5
"2016-04-14 14:00:00",3351,14.04,9.54,15.88,47.31,664.9,2.393515,5.879,208,0,353.7
"2016-04-14 15:00:00",3352,14.04,9.59,16.37,46.97,586.4,2.11108,6.88,222.8,0,353.6
"2016-04-14 16:00:00",3353,13.98,9.61,15.89,49.52,269.2,0.9692893,6.457,211.2,0,353.4
"2016-04-14 17:00:00",3354,13.9,9.55,14.65,63.55,123,0.442639,5.967,199.6,0,353.4
"2016-04-14 18:00:00",3355,13.63,9.51,13.68,56.67,86.8,0.3124523,4.701,199.6,0,353.3
"2016-04-14 19:00:00",3356,13.06,9.5,12.8,87.3,25.09,0.090331,5.221,231.4,0,353.4
"2016-04-14 20:00:00",3357,12.96,9.47,10.17,90.6,12.16,0.04379398,2.777,268,0,353.4
"2016-04-14 21:00:00",3358,12.92,9.45,9.38,98.8,0.056,0.0002028843,5.009,272.7,0,353.4
"2016-04-14 22:00:00",3359,12.9,9.43,8.48,99.3,0,0,3.696,261.5,0.2,353.4
"2016-04-14 23:00:00",3360,12.88,9.41,8.21,99.3,0,0,3.213,244,0.7,353.4
"2016-04-15 00:00:00",3361,12.86,9.41,8.22,99.3,0,0,2.576,214.2,0.9,353.3
"2016-04-15 01:00:00",3362,12.84,9.41,8.08,99.3,0,0,2.176,177.8,0.2,353.3
"2016-04-15 02:00:00",3363,12.81,9.41,7.952,99.3,0,0,0.338,172.4,0,353.2
"2016-04-15 03:00:00",3364,12.78,9.4,7.823,99.3,0,0,0.996,87.3,0,353.2
"2016-04-15 04:00:00",3365,12.74,9.39,7.742,99.4,0,0,1.071,70.19,0,353.2
"2016-04-15 05:00:00",3366,12.71,9.37,7.456,99.3,0,0,2.431,85.5,0,353.2
"2016-04-15 06:00:00",3367,12.69,9.36,7.596,99.3,0,0,3.444,92.9,0,353.2
"2016-04-15 07:00:00",3368,12.69,9.33,7.155,99.3,6.875,0.02475001,3.656,81.5,0,353.2
"2016-04-15 08:00:00",3369,12.89,9.34,7.447,96.7,161.2,0.5804906,2.974,73.28,0,353.3
"2016-04-15 09:00:00",3370,13.75,9.59,9.42,83.1,351.6,1.265809,2.694,90.6,0,353.4
"2016-04-15 10:00:00",3371,13.92,10.03,11.46,71.07,548.4,1.974098,2.263,153.2,0,353.5
"2016-04-15 11:00:00",3372,13.97,10.19,13.12,61.95,705.2,2.538893,3.49,184.5,0,353.6
"2016-04-15 12:00:00",3373,14.01,10.23,14.35,59.77,772.5,2.781154,4.211,189,0,353.6
"2016-04-15 13:00:00",3374,14.01,10.3,15.35,55.62,802,2.887732,5.238,225.2,0,353.6
"2016-04-15 14:00:00",3375,14.02,10.33,15.54,51.84,517.5,1.862961,6.13,222.8,0,353.5
"2016-04-15 15:00:00",3376,14.02,10.29,16.44,46.02,815,2.93351,7.501,222.6,0,353.6
"2016-04-15 16:00:00",3377,14.02,10.37,16.14,46.15,507.2,1.825827,6.304,210.7,0,353.5
"2016-04-15 17:00:00",3378,14.04,10.33,15.56,45.88,294.2,1.058952,6.218,201.2,0,353.4
"2016-04-15 18:00:00",3379,14.04,10.29,14.89,48.47,153.4,0.5521539,6.829,219.2,0,353.3
"2016-04-15 19:00:00",3380,13.51,10.24,13.98,71.89,59.67,0.2147977,5.555,219,0,353.3
"2016-04-15 20:00:00",3381,13.01,10.19,10.29,93.9,21.29,0.07664488,7.034,255.9,0,353.3
"2016-04-15 21:00:00",3382,12.94,10.11,8.91,98.7,0.111,0.0004006751,4.078,235.1,0.6,353.3
